transaction_id,customer_id,product_name,channel,branch_id,transaction_date,amount,is_outlier
T2_000224,C2_001132,Kartu Kredit,Mobile Banking,B2_004,2023-09-10,466884664,FALSE
T2_000225,C2_000435,Tabungan,Mobile Banking,B2_004,2023-07-10,467619752,FALSE
T2_000226,C2_000373,Kartu Kredit,Teller,B2_008,2024-11-28,282724543,FALSE
T2_000227,C2_002319,Kredit Mikro,EDC,B2_004,2025-05-24,457479577,FALSE
T2_000228,C2_000920,Deposito,Teller,B2_015,2025-03-01,263386904,FALSE
T2_000229,C2_001897,Kredit Mikro,EDC,B2_021,2024-03-16,85945055,FALSE
T2_000230,C2_002237,Tabungan,Teller,B2_011,2023-01-21,207421093,FALSE
T2_000231,C2_001589,Tabungan,ATM,B2_012,2025-08-02,86275839,FALSE
T2_000232,C2_002760,Tabungan,Teller,B2_026,2024-01-11,485600762,FALSE
T2_000233,C2_002055,Kartu Kredit,EDC,B2_027,2023-01-09,23048457,FALSE
T2_000234,C2_001100,Kartu Kredit,Internet Banking,B2_002,2023-05-04,292797951,FALSE
T2_000235,C2_000858,Kredit Konsumer,ATM,B2_010,2023-01-04,136021922,FALSE
T2_000236,C2_002628,Tabungan,Mobile Banking,B2_027,2024-10-10,298480367,FALSE
T2_000237,C2_001058,Kredit Mikro,Teller,B2_026,2024-07-24,494134644,FALSE
T2_000238,C2_000731,Tabungan,ATM,B2_009,2023-05-03,71565023,FALSE
T2_000239,C2_002499,Deposito,EDC,B2_007,2023-05-09,430417909,FALSE
T2_000240,C2_002188,Kartu Kredit,Mobile Banking,B2_013,2023-11-04,349610920,FALSE
T2_000241,C2_000314,Tabungan,EDC,B2_012,2024-01-12,67070184,FALSE
T2_000242,C2_000467,Kredit Konsumer,ATM,B2_017,2023-04-11,285131068,FALSE
T2_000243,C2_001844,Tabungan,ATM,B2_004,2023-11-21,142078454,FALSE
T2_000244,C2_002682,Kredit Konsumer,ATM,B2_007,2023-02-05,309203240,FALSE
T2_000245,C2_001233,Kartu Kredit,ATM,B2_028,2024-04-03,409152811,FALSE
T2_000246,C2_000824,Kartu Kredit,EDC,B2_009,2025-04-25,106307298,FALSE
T2_000247,C2_000082,Kredit Konsumer,Internet Banking,B2_020,2025-04-08,170620932,FALSE
T2_000248,C2_002819,Deposito,ATM,B2_007,2023-11-22,387659549,FALSE
T2_000249,C2_000096,Kartu Kredit,Mobile Banking,B2_024,2025-04-26,79829696,FALSE
T2_000250,C2_002367,Kredit Konsumer,EDC,B2_008,2023-04-30,319933512,FALSE
T2_000251,C2_000389,Kartu Kredit,Teller,B2_003,2023-10-24,26565561,FALSE
T2_000252,C2_001110,Tabungan,Teller,B2_029,2025-03-07,109237104,FALSE
T2_000253,C2_002419,Kredit Mikro,EDC,B2_015,2023-11-18,380016515,FALSE
T2_000254,C2_001096,Deposito,EDC,B2_015,2025-01-25,222594029,FALSE
T2_000255,C2_001076,Kredit Mikro,ATM,B2_012,2025-04-09,76999955,FALSE
T2_000256,C2_000464,Deposito,EDC,B2_021,2024-06-03,488280215,FALSE
T2_000257,C2_001285,Tabungan,Mobile Banking,B2_016,2025-04-24,58204132,FALSE
T2_000258,C2_000827,Kredit Konsumer,Teller,B2_016,2025-03-29,269255595,FALSE
T2_000259,C2_001817,Kredit Konsumer,Mobile Banking,B2_007,2024-10-20,351210380,FALSE
T2_000260,C2_000336,Kredit Konsumer,Mobile Banking,B2_006,2023-07-22,109576716,FALSE
T2_000261,C2_001880,Tabungan,ATM,B2_024,2025-03-08,95815890,FALSE
T2_000262,C2_002062,Kredit Mikro,EDC,B2_018,2025-06-29,251466288,FALSE
T2_000263,C2_000717,Kartu Kredit,Teller,B2_024,2024-03-16,41599632,FALSE
T2_000264,C2_001495,Kredit Konsumer,Teller,B2_012,2024-04-29,20256083,FALSE
T2_000265,C2_000564,Kartu Kredit,Teller,B2_010,2023-10-29,349161446,FALSE
T2_000266,C2_002329,Kredit Mikro,Mobile Banking,B2_029,2025-08-12,11218766,FALSE
T2_000267,C2_000056,Kartu Kredit,Teller,B2_009,2024-03-01,115500855,FALSE
T2_000268,C2_001234,Kartu Kredit,Teller,B2_013,2023-05-22,174096288,FALSE
T2_000269,C2_001317,Kartu Kredit,Mobile Banking,B2_019,2023-09-07,365575708,FALSE
T2_000270,C2_002758,Tabungan,ATM,B2_027,2023-10-14,208000007,FALSE
T2_000271,C2_002438,Kredit Mikro,Mobile Banking,B2_005,2023-11-25,265783508,FALSE
T2_000272,C2_001433,Kartu Kredit,Mobile Banking,B2_008,2023-04-15,327583349,FALSE
T2_000273,C2_001428,Kredit Konsumer,ATM,B2_021,2024-08-17,433940669,FALSE
T2_000274,C2_002839,Kredit Konsumer,Internet Banking,B2_002,2024-05-13,322517799,FALSE
T2_000275,C2_001593,Kredit Mikro,Internet Banking,B2_010,2023-08-25,363781577,FALSE
T2_000276,C2_002166,Tabungan,EDC,B2_004,2023-10-14,289213936,FALSE
T2_000277,C2_002385,Kartu Kredit,EDC,B2_010,2025-06-08,445637696,FALSE
T2_000278,C2_000224,Tabungan,Mobile Banking,B2_014,2023-02-24,469256799,FALSE
T2_000279,C2_000317,Kredit Mikro,EDC,B2_025,2023-01-22,139905559,FALSE
T2_000280,C2_002871,Deposito,Internet Banking,B2_009,2024-04-08,141638221,FALSE
T2_000281,C2_000336,Kredit Konsumer,EDC,B2_014,2023-12-17,104253275,FALSE
T2_000282,C2_002533,Kartu Kredit,Internet Banking,B2_010,2025-02-28,392824807,FALSE
T2_000283,C2_001300,Kartu Kredit,Internet Banking,B2_008,2023-01-21,31113587,FALSE
T2_000284,C2_000259,Kredit Mikro,Mobile Banking,B2_006,2025-02-19,479071962,FALSE
T2_000285,C2_000293,Kredit Mikro,EDC,B2_005,2025-03-24,325744571,FALSE
T2_000286,C2_001187,Tabungan,EDC,B2_021,2023-10-26,163522382,FALSE
T2_000287,C2_000504,Kredit Konsumer,ATM,B2_017,2024-10-12,127503612,FALSE
T2_000288,C2_001660,Tabungan,ATM,B2_023,2024-10-24,43658548,FALSE
T2_000289,C2_001535,Kredit Mikro,Internet Banking,B2_005,2023-06-27,368498712,FALSE
T2_000290,C2_001552,Kredit Konsumer,Mobile Banking,B2_019,2025-05-21,164049073,FALSE
T2_000291,C2_001392,Kredit Mikro,Teller,B2_021,2024-02-28,229204285,FALSE
T2_000292,C2_001021,Tabungan,EDC,B2_017,2025-07-12,23706304,FALSE
T2_000293,C2_002052,Tabungan,EDC,B2_020,2024-05-25,53020214,FALSE
T2_000294,C2_002819,Tabungan,Internet Banking,B2_010,2025-06-13,427023145,FALSE
T2_000295,C2_000620,Deposito,Internet Banking,B2_018,2024-06-08,214621891,FALSE
T2_000296,C2_001297,Tabungan,EDC,B2_020,2024-09-16,43945446,FALSE
T2_000297,C2_000191,Kartu Kredit,Internet Banking,B2_016,2024-03-23,329605210,FALSE
T2_000298,C2_001002,Tabungan,Mobile Banking,B2_011,2025-02-06,362203870,FALSE
T2_000299,C2_002658,Kredit Mikro,EDC,B2_015,2024-12-31,170288242,FALSE
T2_000300,C2_001681,Tabungan,EDC,B2_011,2023-11-04,358341290,FALSE
T2_000301,C2_000536,Kredit Mikro,ATM,B2_020,2023-11-01,493628947,FALSE
T2_000302,C2_000677,Kredit Mikro,Internet Banking,B2_029,2024-06-24,120197609,FALSE
T2_000303,C2_001282,Kredit Konsumer,ATM,B2_008,2023-04-14,437226750,FALSE
T2_000304,C2_002830,Deposito,Internet Banking,B2_007,2025-06-14,245634711,FALSE
T2_000305,C2_001418,Kredit Mikro,Teller,B2_001,2024-05-28,467852304,FALSE
T2_000306,C2_000783,Kredit Mikro,EDC,B2_015,2025-04-10,269824733,FALSE
T2_000307,C2_002597,Kartu Kredit,ATM,B2_027,2024-05-27,396412838,FALSE
T2_000308,C2_000314,Tabungan,EDC,B2_003,2024-12-03,271732678,FALSE
T2_000309,C2_002478,Deposito,ATM,B2_008,2024-06-25,72361205,FALSE
T2_000310,C2_001717,Deposito,ATM,B2_012,2024-01-01,424698170,FALSE
T2_000311,C2_000594,Kredit Konsumer,Teller,B2_030,2025-05-23,117840416,FALSE
T2_000312,C2_000254,Kredit Mikro,EDC,B2_028,2024-06-10,267285370,FALSE
T2_000313,C2_002872,Kredit Mikro,Mobile Banking,B2_016,2023-09-26,134949545,FALSE
T2_000314,C2_002797,Kartu Kredit,Internet Banking,B2_019,2025-01-03,467123715,FALSE
T2_000315,C2_000525,Deposito,EDC,B2_029,2023-09-27,254027783,FALSE
T2_000316,C2_001699,Tabungan,Internet Banking,B2_022,2024-12-25,278231681,FALSE
T2_000317,C2_000164,Kredit Konsumer,Mobile Banking,B2_010,2024-10-14,44583849,FALSE
T2_000318,C2_002553,Kredit Konsumer,Mobile Banking,B2_010,2023-08-18,231770076,FALSE
T2_000319,C2_000349,Kredit Konsumer,Internet Banking,B2_018,2023-11-01,455472250,FALSE
T2_000320,C2_000930,Kredit Konsumer,Internet Banking,B2_030,2024-06-29,66167521,FALSE
T2_000321,C2_000536,Deposito,Internet Banking,B2_002,2025-04-28,290858996,FALSE
T2_000322,C2_002229,Kredit Mikro,Mobile Banking,B2_019,2024-09-15,188578448,FALSE
T2_000323,C2_002587,Deposito,Mobile Banking,B2_019,2024-01-31,159927015,FALSE
T2_000324,C2_001481,Tabungan,Mobile Banking,B2_024,2025-04-10,36703993,FALSE
T2_000325,C2_001993,Kredit Konsumer,EDC,B2_002,2023-05-31,331767955,FALSE
T2_000326,C2_001164,Deposito,Internet Banking,B2_002,2024-02-06,325771813,FALSE
T2_000327,C2_001679,Tabungan,EDC,B2_008,2024-07-22,402157957,FALSE
T2_000328,C2_001027,Kartu Kredit,Teller,B2_013,2023-11-28,175958461,FALSE
T2_000329,C2_002844,Kredit Konsumer,Mobile Banking,B2_029,2023-02-24,430036799,FALSE
T2_000330,C2_002313,Kredit Mikro,EDC,B2_030,2025-08-23,242892223,FALSE
T2_000331,C2_000542,Kredit Mikro,Mobile Banking,B2_021,2024-05-14,359975955,FALSE
T2_000332,C2_001593,Kredit Mikro,ATM,B2_009,2023-02-03,37557172,FALSE
T2_000333,C2_000791,Tabungan,Internet Banking,B2_023,2024-01-21,354030106,FALSE
T2_000334,C2_001438,Deposito,Mobile Banking,B2_023,2023-02-09,44706565,FALSE
T2_000335,C2_000400,Kredit Konsumer,Internet Banking,B2_029,2024-08-06,32684400,FALSE
T2_000336,C2_001144,Kredit Konsumer,EDC,B2_007,2025-01-11,378279749,FALSE
T2_000337,C2_002468,Kredit Konsumer,ATM,B2_005,2025-03-11,252192173,FALSE
T2_000338,C2_001310,Kredit Konsumer,Internet Banking,B2_008,2024-09-19,248628294,FALSE
T2_000339,C2_000046,Kartu Kredit,Teller,B2_008,2024-04-24,395216549,FALSE
T2_000340,C2_001381,Kredit Konsumer,Mobile Banking,B2_003,2024-03-14,133552611,FALSE
T2_000341,C2_001104,Kartu Kredit,Internet Banking,B2_010,2023-07-13,273149573,FALSE
T2_000342,C2_000768,Deposito,Teller,B2_030,2025-05-19,329233825,FALSE
T2_000343,C2_000860,Kredit Mikro,Internet Banking,B2_008,2023-08-05,493415872,FALSE
T2_000344,C2_000886,Kartu Kredit,EDC,B2_021,2023-04-15,168002589,FALSE
T2_000345,C2_002452,Kredit Mikro,Mobile Banking,B2_029,2023-04-29,433250901,FALSE
T2_000346,C2_001486,Kredit Mikro,Mobile Banking,B2_013,2024-12-12,149991727,FALSE
T2_000347,C2_001133,Tabungan,Teller,B2_019,2023-08-04,413250832,FALSE
T2_000348,C2_002616,Kartu Kredit,ATM,B2_025,2023-03-05,18128745,FALSE
T2_000349,C2_000238,Kredit Konsumer,ATM,B2_020,2024-09-07,180281491,FALSE
T2_000350,C2_001829,Tabungan,Teller,B2_015,2024-01-31,43842655,FALSE
T2_000351,C2_000467,Kredit Konsumer,Internet Banking,B2_006,2025-07-13,220698463,FALSE
T2_000352,C2_000190,Kredit Mikro,ATM,B2_014,2024-02-21,99134277,FALSE
T2_000353,C2_000669,Tabungan,Mobile Banking,B2_010,2024-04-14,391745733,FALSE
T2_000354,C2_002174,Kredit Konsumer,Teller,B2_019,2024-11-17,307591175,FALSE
T2_000355,C2_002686,Kredit Konsumer,Teller,B2_011,2024-05-31,344426667,FALSE
T2_000356,C2_002688,Deposito,Mobile Banking,B2_014,2024-12-19,450278346,FALSE
T2_000357,C2_001629,Tabungan,ATM,B2_019,2023-12-12,476766428,FALSE
T2_000358,C2_001496,Tabungan,EDC,B2_005,2024-11-26,191355360,FALSE
T2_000359,C2_002131,Kredit Mikro,Teller,B2_011,2023-04-03,89675712,FALSE
T2_000360,C2_002091,Kredit Mikro,Internet Banking,B2_028,2025-07-22,241691546,FALSE
T2_000361,C2_002762,Tabungan,Teller,B2_019,2023-05-20,202331655,FALSE
T2_000362,C2_001316,Deposito,EDC,B2_001,2025-01-28,441425804,FALSE
T2_000363,C2_000887,Deposito,Mobile Banking,B2_002,2023-01-05,234421476,FALSE
T2_000364,C2_002193,Kredit Mikro,ATM,B2_022,2025-03-13,489103785,FALSE
T2_000365,C2_000182,Kartu Kredit,Mobile Banking,B2_029,2023-10-26,432246450,FALSE
T2_000366,C2_001169,Kredit Konsumer,Mobile Banking,B2_018,2024-05-07,458745129,FALSE
T2_000367,C2_001184,Kredit Mikro,ATM,B2_014,2025-07-15,70804380,FALSE
T2_000368,C2_002960,Deposito,Mobile Banking,B2_010,2024-01-14,277264857,FALSE
T2_000369,C2_001331,Tabungan,Mobile Banking,B2_024,2023-07-19,253217768,FALSE
T2_000370,C2_001396,Deposito,Teller,B2_006,2025-03-20,175065497,FALSE
T2_000371,C2_002491,Tabungan,Internet Banking,B2_015,2025-08-17,166651047,FALSE
T2_000372,C2_000767,Kredit Mikro,ATM,B2_022,2023-09-10,38354079,FALSE
T2_000373,C2_002030,Kredit Konsumer,Teller,B2_027,2025-05-17,49292009,FALSE
T2_000374,C2_002839,Kredit Konsumer,EDC,B2_027,2024-05-12,79063675,FALSE
T2_000375,C2_001680,Kredit Mikro,Teller,B2_022,2024-12-08,126770327,FALSE
T2_000376,C2_002592,Kredit Konsumer,Teller,B2_021,2023-02-22,24315586,FALSE
T2_000377,C2_002920,Kredit Konsumer,Mobile Banking,B2_029,2023-10-10,143573580,FALSE
T2_000378,C2_002762,Kartu Kredit,Internet Banking,B2_002,2023-07-14,254951114,FALSE
T2_000379,C2_000994,Kartu Kredit,Teller,B2_006,2023-11-02,338916216,FALSE
T2_000380,C2_002462,Kartu Kredit,EDC,B2_013,2023-06-25,309442308,FALSE
T2_000381,C2_002675,Tabungan,Mobile Banking,B2_008,2024-04-25,298558464,FALSE
T2_000382,C2_000420,Kartu Kredit,Teller,B2_015,2025-01-23,239764257,FALSE
T2_000383,C2_000262,Kredit Mikro,EDC,B2_027,2023-06-06,211364395,FALSE
T2_000384,C2_002849,Kartu Kredit,ATM,B2_028,2023-01-31,306602166,FALSE
T2_000385,C2_002360,Kredit Mikro,Teller,B2_027,2023-02-20,6725983,FALSE
T2_000386,C2_000540,Kartu Kredit,ATM,B2_016,2023-07-17,52701004,FALSE
T2_000387,C2_000903,Kredit Konsumer,ATM,B2_010,2024-03-22,350485840,FALSE
T2_000388,C2_000750,Kartu Kredit,EDC,B2_023,2025-03-02,467406977,FALSE
T2_000389,C2_000915,Kredit Mikro,Mobile Banking,B2_014,2023-06-12,448452052,FALSE
T2_000390,C2_002878,Kredit Mikro,Internet Banking,B2_003,2024-04-10,203111188,FALSE
T2_000391,C2_000050,Kredit Mikro,Internet Banking,B2_022,2024-07-14,258894213,FALSE
T2_000392,C2_002010,Kartu Kredit,Teller,B2_008,2024-06-28,253933045,FALSE
T2_000393,C2_000632,Tabungan,EDC,B2_023,2024-04-13,437858717,FALSE
T2_000394,C2_002918,Kredit Mikro,ATM,B2_001,2023-07-30,43282746,FALSE
T2_000395,C2_001574,Tabungan,Teller,B2_028,2023-05-12,128653262,FALSE
T2_000396,C2_000723,Kartu Kredit,Mobile Banking,B2_007,2023-08-18,345131982,FALSE
T2_000397,C2_002213,Tabungan,Internet Banking,B2_004,2023-04-28,211947436,FALSE
T2_000398,C2_001919,Tabungan,Internet Banking,B2_011,2023-02-17,431230792,FALSE
T2_000399,C2_002311,Kredit Mikro,ATM,B2_013,2025-04-24,216369803,FALSE
T2_000400,C2_002342,Kartu Kredit,Teller,B2_010,2023-05-26,262464646,FALSE
T2_000401,C2_000209,Kredit Mikro,Teller,B2_013,2024-07-15,366836887,FALSE
T2_000402,C2_000889,Kredit Konsumer,Internet Banking,B2_003,2025-03-25,145609044,FALSE
T2_000403,C2_002717,Deposito,Mobile Banking,B2_024,2023-12-11,119819720,FALSE
T2_000404,C2_002355,Tabungan,EDC,B2_018,2024-07-27,7861791,FALSE
T2_000405,C2_000364,Kartu Kredit,ATM,B2_007,2023-07-02,487909505,FALSE
T2_000406,C2_000103,Tabungan,Internet Banking,B2_022,2024-09-26,130302086,FALSE
T2_000407,C2_002001,Kartu Kredit,Internet Banking,B2_008,2023-09-23,107763521,FALSE
T2_000408,C2_002447,Kredit Mikro,Teller,B2_020,2023-09-27,50661239,FALSE
T2_000409,C2_001680,Deposito,ATM,B2_002,2023-09-25,72016428,FALSE
T2_000410,C2_002657,Deposito,Internet Banking,B2_009,2023-03-14,409567307,FALSE
T2_000411,C2_002827,Deposito,Internet Banking,B2_003,2024-01-24,388941236,FALSE
T2_000412,C2_000352,Deposito,Internet Banking,B2_003,2023-05-01,64190266,FALSE
T2_000414,C2_002140,Kartu Kredit,Internet Banking,B2_030,2023-01-06,213433396,FALSE
T2_000415,C2_001172,Kredit Konsumer,Internet Banking,B2_025,2025-05-12,433446926,FALSE
T2_000416,C2_001009,Kartu Kredit,Teller,B2_013,2024-08-18,441918114,FALSE
T2_000417,C2_001040,Tabungan,Mobile Banking,B2_001,2025-03-31,40021234,FALSE
T2_000418,C2_001977,Kredit Mikro,EDC,B2_004,2025-01-05,149473029,FALSE
T2_000419,C2_000206,Kredit Konsumer,ATM,B2_010,2025-01-08,436013050,FALSE
T2_000420,C2_002853,Kredit Konsumer,EDC,B2_004,2023-04-14,38083974,FALSE
T2_000421,C2_001869,Kredit Konsumer,Internet Banking,B2_018,2024-06-05,20281162,FALSE
T2_000422,C2_002066,Tabungan,Mobile Banking,B2_013,2024-08-16,134361398,FALSE
T2_000423,C2_001916,Deposito,Teller,B2_008,2024-01-31,165289922,FALSE
T2_000424,C2_000177,Deposito,Teller,B2_001,2024-03-22,440536801,FALSE
T2_000425,C2_000441,Deposito,ATM,B2_026,2024-09-02,44824094,FALSE
T2_000426,C2_002769,Kartu Kredit,Mobile Banking,B2_016,2024-05-29,472321052,FALSE
T2_000427,C2_002579,Deposito,ATM,B2_006,2024-06-23,446032082,FALSE
T2_000428,C2_001094,Kredit Konsumer,Teller,B2_023,2025-01-25,236594374,FALSE
T2_000429,C2_002676,Deposito,Internet Banking,B2_012,2023-06-14,350149034,FALSE
T2_000430,C2_002869,Kredit Konsumer,ATM,B2_016,2025-01-21,374179786,FALSE
T2_000431,C2_000522,Kredit Konsumer,Mobile Banking,B2_011,2023-09-03,170084734,FALSE
T2_000432,C2_001281,Kartu Kredit,ATM,B2_011,2024-11-09,95393596,FALSE
T2_000433,C2_001281,Deposito,Teller,B2_019,2023-08-23,431214594,FALSE
T2_000434,C2_002607,Kredit Mikro,ATM,B2_029,2023-07-07,307285239,FALSE
T2_000435,C2_002043,Deposito,Internet Banking,B2_028,2024-02-28,58926246,FALSE
T2_000436,C2_002715,Kredit Mikro,Teller,B2_026,2025-02-19,403219434,FALSE
T2_000437,C2_000665,Kartu Kredit,ATM,B2_028,2025-04-05,34136055,FALSE
T2_000438,C2_002663,Tabungan,EDC,B2_012,2023-02-09,235870763,FALSE
T2_000439,C2_000906,Kartu Kredit,EDC,B2_005,2025-06-12,428087660,FALSE
T2_000440,C2_001966,Kartu Kredit,Teller,B2_010,2024-07-07,142550463,FALSE
T2_000441,C2_002440,Kredit Mikro,Internet Banking,B2_002,2025-06-04,298584315,FALSE
T2_000442,C2_000993,Kartu Kredit,Mobile Banking,B2_028,2024-02-06,116844256,FALSE
T2_000443,C2_000958,Kredit Konsumer,Internet Banking,B2_012,2024-11-02,135694939,FALSE
T2_000444,C2_000925,Kartu Kredit,ATM,B2_014,2024-07-04,344630438,FALSE
T2_000445,C2_000053,Kartu Kredit,Teller,B2_015,2023-02-19,453596851,FALSE
T2_000446,C2_002035,Kredit Mikro,EDC,B2_022,2025-03-11,63211807,FALSE
T2_000447,C2_002922,Kartu Kredit,Mobile Banking,B2_030,2024-01-22,397184063,FALSE
T2_000448,C2_000004,Kartu Kredit,Teller,B2_003,2025-07-29,162689656,FALSE
T2_000449,C2_001585,Deposito,Teller,B2_015,2025-06-24,332791155,FALSE
T2_000450,C2_000682,Kredit Konsumer,Teller,B2_028,2024-02-15,403996995,FALSE
T2_000451,C2_000630,Kredit Konsumer,ATM,B2_017,2023-01-22,464352034,FALSE
T2_000452,C2_001857,Kredit Konsumer,EDC,B2_003,2023-12-23,423164624,FALSE
T2_000453,C2_000205,Kartu Kredit,EDC,B2_009,2023-12-18,226121570,FALSE
T2_000454,C2_001620,Kredit Konsumer,EDC,B2_028,2025-03-20,159384169,FALSE
T2_000455,C2_002594,Deposito,Mobile Banking,B2_007,2023-11-09,62491428,FALSE
T2_000456,C2_001377,Tabungan,ATM,B2_020,2023-12-12,23922939,FALSE
T2_000457,C2_002574,Tabungan,Internet Banking,B2_029,2025-08-28,193202649,FALSE
T2_000458,C2_002997,Deposito,EDC,B2_030,2024-06-08,234176495,FALSE
T2_000459,C2_001356,Tabungan,Internet Banking,B2_012,2023-02-02,211829456,FALSE
T2_000460,C2_001227,Tabungan,Teller,B2_007,2023-09-29,113114017,FALSE
T2_000461,C2_002817,Kredit Mikro,Teller,B2_029,2023-08-14,167118128,FALSE
T2_000462,C2_000776,Kartu Kredit,Teller,B2_022,2024-10-19,113028871,FALSE
T2_000463,C2_000402,Kredit Mikro,EDC,B2_030,2023-02-11,211623366,FALSE
T2_000464,C2_001413,Kredit Mikro,Teller,B2_029,2023-05-30,124722816,FALSE
T2_000465,C2_001919,Deposito,ATM,B2_026,2023-12-10,51714163,FALSE
T2_000466,C2_000640,Tabungan,Teller,B2_029,2023-12-10,350311207,FALSE
T2_000467,C2_000735,Deposito,EDC,B2_018,2025-02-16,142241203,FALSE
T2_000468,C2_002115,Kredit Konsumer,ATM,B2_002,2025-01-27,398327247,FALSE
T2_000469,C2_001174,Kredit Mikro,EDC,B2_016,2023-09-06,373668657,FALSE
T2_000470,C2_001158,Tabungan,Teller,B2_011,2023-12-08,354352897,FALSE
T2_000471,C2_000856,Kartu Kredit,ATM,B2_026,2023-06-03,339587891,FALSE
T2_000472,C2_001435,Kredit Mikro,Teller,B2_030,2023-06-30,485725447,FALSE
T2_000473,C2_001237,Tabungan,ATM,B2_027,2024-07-25,319877269,FALSE
T2_000474,C2_001573,Kredit Konsumer,Internet Banking,B2_019,2024-10-09,452185529,FALSE
T2_000475,C2_001525,Deposito,ATM,B2_027,2024-01-21,331239159,FALSE
T2_000476,C2_002681,Tabungan,Internet Banking,B2_006,2023-02-02,184268122,FALSE
T2_000477,C2_002274,Tabungan,Teller,B2_020,2024-03-05,185260926,FALSE
T2_000478,C2_002851,Kredit Mikro,ATM,B2_024,2023-08-14,295756431,FALSE
T2_000479,C2_001407,Tabungan,EDC,B2_007,2024-03-08,207572402,FALSE
T2_000480,C2_001572,Kredit Konsumer,ATM,B2_013,2023-12-27,260750809,FALSE
T2_000481,C2_002237,Kartu Kredit,ATM,B2_006,2024-07-06,85587925,FALSE
T2_000482,C2_001783,Kredit Konsumer,ATM,B2_008,2025-02-27,462545401,FALSE
T2_000483,C2_001242,Tabungan,Mobile Banking,B2_005,2024-01-12,157252928,FALSE
T2_000484,C2_001404,Kartu Kredit,EDC,B2_025,2024-07-13,415287277,FALSE
T2_000485,C2_001200,Kredit Konsumer,ATM,B2_001,2025-06-19,61677973,FALSE
T2_000486,C2_002259,Kartu Kredit,ATM,B2_020,2024-06-12,303449178,FALSE
T2_000487,C2_001754,Kredit Mikro,Teller,B2_002,2024-08-28,27072933,FALSE
T2_000488,C2_000343,Tabungan,EDC,B2_006,2024-05-15,150185195,FALSE
T2_000489,C2_002536,Kartu Kredit,ATM,B2_009,2023-07-24,98462176,FALSE
T2_000490,C2_000994,Deposito,ATM,B2_030,2025-06-12,386914845,FALSE
T2_000491,C2_000347,Kredit Mikro,ATM,B2_030,2025-01-02,228900413,FALSE
T2_000492,C2_002371,Tabungan,Internet Banking,B2_024,2025-04-01,31421074,FALSE
T2_000493,C2_000494,Kredit Mikro,Mobile Banking,B2_009,2024-03-11,487085664,FALSE
T2_000494,C2_001511,Deposito,EDC,B2_006,2024-06-12,195757756,FALSE
T2_000495,C2_002125,Tabungan,Internet Banking,B2_027,2025-08-12,136008949,FALSE
T2_000496,C2_001959,Kredit Mikro,ATM,B2_030,2023-03-15,19643096,FALSE
T2_000497,C2_000976,Kredit Mikro,EDC,B2_030,2024-05-01,147348037,FALSE
T2_000498,C2_002051,Kartu Kredit,Internet Banking,B2_009,2024-09-26,417841135,FALSE
T2_000499,C2_002586,Kartu Kredit,Mobile Banking,B2_022,2024-12-02,166726974,FALSE
T2_000500,C2_002999,Kredit Mikro,Internet Banking,B2_005,2025-03-06,223542075,FALSE
T2_000501,C2_000003,Kartu Kredit,Teller,B2_016,2023-09-13,32240284,FALSE
T2_000502,C2_001848,Tabungan,ATM,B2_003,2024-03-21,256842363,FALSE
T2_000503,C2_002844,Kartu Kredit,Internet Banking,B2_028,2025-07-05,437440509,FALSE
T2_000504,C2_002287,Tabungan,Mobile Banking,B2_012,2023-09-25,20955214,FALSE
T2_000505,C2_001268,Tabungan,ATM,B2_012,2023-02-22,459039755,FALSE
T2_000506,C2_002475,Tabungan,Teller,B2_019,2024-07-22,382479866,FALSE
T2_000507,C2_000542,Tabungan,Teller,B2_025,2024-06-13,405513061,FALSE
T2_000508,C2_000343,Kredit Mikro,Internet Banking,B2_009,2023-08-20,191911886,FALSE
T2_000509,C2_001426,Kredit Konsumer,ATM,B2_029,2024-03-22,469436126,FALSE
T2_000510,C2_001541,Kredit Konsumer,Internet Banking,B2_019,2024-01-12,47832753,FALSE
T2_000511,C2_002669,Tabungan,Teller,B2_019,2024-11-05,419593472,FALSE
T2_000512,C2_002877,Kredit Konsumer,EDC,B2_021,2023-03-07,404158419,FALSE
T2_000513,C2_002305,Tabungan,Internet Banking,B2_017,2024-06-25,73770972,FALSE
T2_000514,C2_002112,Kredit Konsumer,EDC,B2_001,2024-01-03,192123439,FALSE
T2_000515,C2_000731,Deposito,ATM,B2_002,2023-08-29,253597066,FALSE
